Pokemon ID,Name,Type 1,Type 2,Description,Abilities,Catch Rate,Gender,Generation,HP,Attack,Defense,Sp. Atk,SP. Def,Speed,Total
945,Grafaiai,Poison,Normal,The color of the poisonous saliva depends on what the Pokémon eats. Grafaiai covers its fingers in its saliva and draws patterns on trees in forests.,"Unburden, Poison Touch, Prankster",90,"50% male, 50% female",9,63,95,65,80,72,110,485
946,Bramblin,Grass,Ghost,A soul unable to move on to the afterlife was blown around by the wind until it got tangled up with dried grass and became a Pokémon.,"Wind Rider, Infiltrator",190,"50% male, 50% female",9,40,65,30,45,35,60,275
947,Brambleghast,Grass,Ghost,"It will open the branches of its head to envelop its prey. Once it absorbs all the life energy it needs, it expels the prey and discards it.","Wind Rider, Infiltrator",45,"50% male, 50% female",9,55,115,70,80,70,90,480
948,Toedscool,Ground,Grass,Toedscool lives in muggy forests. The flaps that fall from its body are chewy and very delicious.,Mycelium Might,190,"50% male, 50% female",9,40,40,35,50,100,70,335
949,Toedscruel,Ground,Grass,These Pokémon gather into groups and form colonies deep within forests. They absolutely hate it when strangers approach.,Mycelium Might,90,"50% male, 50% female",9,80,70,65,80,120,100,515
950,Klawf,Rock,,"Klawf hangs upside-down from cliffs, waiting for prey. But Klawf can’t remain in this position for long because its blood rushes to its head.","Anger Shell, Shell Armor, Regenerator",120,"50% male, 50% female",9,70,100,115,35,55,75,450
951,Capsakid,Grass,,"The more sunlight this Pokémon bathes in, the more spicy chemicals are produced by its body, and thus the spicier its moves become.","Chlorophyll, Insomnia, Klutz",190,"50% male, 50% female",9,50,62,40,62,40,50,304
952,Scovillain,Grass,Fire,The red head converts spicy chemicals into fire energy and blasts the surrounding area with a super spicy stream of flame.,"Chlorophyll, Insomnia, Moody",75,"50% male, 50% female",9,65,108,65,108,65,75,486
953,Rellor,Bug,,This Pokémon creates a mud ball by mixing sand and dirt with psychic energy. It treasures its mud ball more than its own life.,"Compound Eyes, Shed Skin",190,"50% male, 50% female",9,41,50,60,31,58,30,270
954,Rabsca,Bug,Psychic,"The body that supports the ball barely moves. Therefore, it is thought that the true body of this Pokémon is actually inside the ball.","Synchronize, Telepathy",45,"50% male, 50% female",9,75,50,85,115,100,45,470
955,Flittle,Psychic,,Flittle’s toes levitate about half an inch above the ground because of the psychic power emitted from the frills on the Pokémon’s belly.,"Anticipation, Frisk, Speed Boost",120,"50% male, 50% female",9,30,35,30,55,30,75,255
956,Espathra,Psychic,,"It immobilizes opponents by bathing them in psychic power from its large eyes. Despite its appearance, it has a vicious temperament.","Opportunist, Frisk, Speed Boost",60,"50% male, 50% female",9,95,60,60,101,60,105,481
957,Tinkatink,Fairy,Steel,"It swings its handmade hammer around to protect itself, but the hammer is often stolen by Pokémon that eat metal.","Mold Breaker, Own Tempo, Pickpocket",190,"0% male, 100% female",9,50,45,45,35,64,58,297
958,Tinkatuff,Fairy,Steel,"This Pokémon will attack groups of Pawniard and Bisharp, gathering metal from them in order to create a large and sturdy hammer.","Mold Breaker, Own Tempo, Pickpocket",90,"0% male, 100% female",9,65,55,55,45,82,78,380
959,Tinkaton,Fairy,Steel,"This intelligent Pokémon has a very daring disposition. It knocks rocks into the sky with its hammer, aiming for flying Corviknight.","Mold Breaker, Own Tempo, Pickpocket",45,"0% male, 100% female",9,85,75,77,70,105,94,506
960,Wiglett,Water,,This Pokémon can pick up the scent of a Veluza just over 65 feet away and will hide itself in the sand.,"Gooey, Rattled, Sand Veil",255,"50% male, 50% female",9,10,55,25,35,25,95,245
961,Wugtrio,Water,,"It has a vicious temperament, contrary to what its appearance may suggest. It wraps its long bodies around prey, then drags the prey into its den.","Gooey, Rattled, Sand Veil",50,"50% male, 50% female",9,35,100,50,50,70,120,425
962,Bombirdier,Flying,Dark,"It gathers things up in an apron made from shed feathers added to the Pokémon’s chest feathers, then drops those things from high places for fun.","Big Pecks, Keen Eye, Rocky Payload",25,"50% male, 50% female",9,70,103,85,60,85,82,485
963,Finizen,Water,,It likes playing with others of its kind using the water ring on its tail. It uses ultrasonic waves to sense the emotions of other living creatures.,Water Veil,200,"50% male, 50% female",9,70,45,40,45,40,75,315
964,Palafin,Water,,This Pokémon changes its appearance if it hears its allies calling for help. Palafin will never show anybody its moment of transformation.,Zero to Hero,45,"50% male, 50% female",9,100,70,72,53,62,100,457
965,Varoom,Steel,Poison,It is said that this Pokémon was born when an unknown poison Pokémon entered and inspirited an engine left at a scrap-processing factory.,"Overcoat, Slow Start",190,"50% male, 50% female",9,45,70,63,30,45,47,300
966,Revavroom,Steel,Poison,It creates a gas out of poison and minerals from rocks. It then detonates the gas in its cylinders—now numbering eight—to generate energy.,"Overcoat, Filter",75,"50% male, 50% female",9,80,119,90,54,67,90,500
967,Cyclizar,Dragon,Normal,"Apparently Cyclizar has been allowing people to ride on its back since ancient times. Depictions of this have been found in 10,000-year-old murals.","Shed Skin, Regenerator",190,"50% male, 50% female",9,70,95,65,85,65,121,501
968,Orthworm,Steel,,"When attacked, this Pokémon will wield the tendrils on its body like fists and pelt the opponent with a storm of punches.","Earth Eater, Sand Veil",25,"50% male, 50% female",9,70,85,145,60,55,65,480
969,Glimmet,Rock,Poison,It absorbs nutrients from cave walls. The petals it wears are made of crystallized poison.,"Toxic Debris, Corrosion",70,"50% male, 50% female",9,48,35,42,105,60,60,350
970,Glimmora,Rock,Poison,"When this Pokémon detects danger, it will open up its crystalline petals and fire beams from its conical body.","Toxic Debris, Corrosion",25,"50% male, 50% female",9,83,55,90,130,81,86,525
971,Greavard,Ghost,,It is said that a dog Pokémon that died in the wild without ever interacting with a human was reborn as this Pokémon.,"Pickup, Fluffy",120,"50% male, 50% female",9,50,61,60,30,55,34,290
972,Houndstone,Ghost,,"Houndstone spends most of its time sleeping in graveyards. Among all the dog Pokémon, this one is most loyal to its master.","Sand Rush, Fluffy",60,"50% male, 50% female",9,72,101,100,50,97,68,488
973,Flamigo,Flying,Fighting,This Pokémon apparently ties the base of its neck into a knot so that energy stored in its belly does not escape from its beak.,"Scrappy, Tangled Feet, Costar",100,"50% male, 50% female",9,82,115,74,75,64,90,500
974,Cetoddle,Ice,,This species left the ocean and began living on land a very long time ago. It seems to be closely related to Wailmer.,"Thick Fat, Snow Cloak, Sheer Force",150,"50% male, 50% female",9,108,68,45,30,40,43,334
975,Cetitan,Ice,,"This Pokémon wanders around snowy, icy areas. It protects its body with powerful muscles and a thick layer of fat under its skin.","Thick Fat, Slush Rush, Sheer Force",50,"50% male, 50% female",9,170,113,65,45,55,73,521
976,Veluza,Water,Psychic,"When Veluza discards unnecessary flesh, its mind becomes honed and its psychic power increases. The spare flesh has a mild but delicious flavor.","Mold Breaker, Sharpness",100,"50% male, 50% female",9,90,102,73,78,65,70,478
977,Dondozo,Water,,"This Pokémon is a glutton, but it’s bad at getting food. It teams up with a Tatsugiri to catch prey.","Unaware, Oblivious, Water Veil",25,"50% male, 50% female",9,150,100,115,65,65,35,530
978,Tatsugiri,Dragon,Water,This is a small dragon Pokémon. It lives inside the mouth of Dondozo to protect itself from enemies on the outside.,"Commander, Storm Drain",100,"50% male, 50% female",9,68,50,60,120,95,82,475
979,Annihilape,Fighting,Ghost,"When its anger rose beyond a critical point, this Pokémon gained power that is unfettered by the limits of its physical body.","Vital Spirit, Inner Focus, Defiant",45,"50% male, 50% female",9,110,115,80,50,90,90,535
980,Clodsire,Poison,Ground,"When attacked, this Pokémon will retaliate by sticking thick spines out from its body. It’s a risky move that puts everything on the line.","Poison Point, Water Absorb, Unaware",90,"50% male, 50% female",9,130,75,60,45,100,20,430
981,Farigiraf,Normal,Psychic,"Now that the brain waves from the head and tail are synced up, the psychic power of this Pokémon is 10 times stronger than Girafarig’s.","Cud Chew, Armor Tail, Sap Sipper",45,"50% male, 50% female",9,120,90,70,110,70,60,520
982,Dudunsparce,Normal,,This Pokémon uses its hard tail to make its nest by boring holes into bedrock deep underground. The nest can reach lengths of over six miles.,"Serene Grace, Run Away, Rattled",45,"50% male, 50% female",9,125,100,80,85,75,55,520
983,Kingambit,Dark,Steel,Only a Bisharp that stands above all others in its vast army can evolve into Kingambit.,"Defiant, Supreme Overlord, Pressure",25,"50% male, 50% female",9,100,135,120,60,85,50,550
984,Great Tusk,Ground,Fighting,Sightings of this Pokémon have occurred in recent years. The name Great Tusk was taken from a creature listed in a certain book.,Protosynthesis,30,,9,115,131,131,53,53,87,570
985,Scream Tail,Fairy,Psychic,There has been only one reported sighting of this Pokémon. It resembles a mysterious creature depicted in an old expedition journal.,Protosynthesis,50,,9,115,65,99,65,115,111,570
986,Brute Bonnet,Grass,Dark,It is possible that the creature listed as Brute Bonnet in a certain book could actually be this Pokémon.,Protosynthesis,50,,9,111,127,99,79,99,55,570
987,Flutter Mane,Ghost,Fairy,"This Pokémon has characteristics similar to those of Flutter Mane, a creature mentioned in a certain book.",Protosynthesis,30,,9,55,55,55,135,135,135,570
988,Slither Wing,Bug,Fighting,This mysterious Pokémon has some similarities to a creature that an old book introduced as Slither Wing.,Protosynthesis,30,,9,85,135,79,85,105,81,570
989,Sandy Shocks,Electric,Ground,"No records exist of this Pokémon being caught. Data is lacking, but the Pokémon’s traits match up with a creature shown in an expedition journal.",Protosynthesis,30,,9,85,81,97,121,85,101,570
990,Iron Treads,Ground,Steel,This Pokémon closely resembles a scientific weapon that a paranormal magazine claimed was sent to this planet by aliens.,Quark Drive,30,,9,90,112,120,72,70,106,570
991,Iron Bundle,Ice,Water,Its shape is similar to a robot featured in a paranormal magazine article. The robot was said to have been created by an ancient civilization.,Quark Drive,50,,9,56,80,114,124,60,136,570
992,Iron Hands,Fighting,Electric,It is very similar to a cyborg covered exclusively by a paranormal magazine. The cyborg was said to be the modified form of a certain athlete.,Quark Drive,50,,9,154,140,108,50,68,50,570
993,Iron Jugulis,Dark,Flying,"It resembles a certain Pokémon introduced in a paranormal magazine, described as the offspring of a Hydreigon that fell in love with a robot.",Quark Drive,30,,9,94,80,86,122,80,108,570
994,Iron Moth,Fire,Poison,This Pokémon resembles an unknown object described in a paranormal magazine as a UFO sent to observe humanity.,Quark Drive,30,,9,80,70,60,140,110,110,570
995,Iron Thorns,Rock,Electric,It has some similarities to a Pokémon introduced in a dubious magazine as a Tyranitar from one billion years into the future.,Quark Drive,30,,9,100,134,110,70,84,72,570
996,Frigibax,Dragon,Ice,"Frigibax absorbs heat through its dorsal fin and converts the heat into ice energy. The higher the temperature, the more energy Frigibax stores.","Thermal Exchange, Ice Body",45,"50% male, 50% female",9,65,75,45,35,45,55,320
997,Arctibax,Dragon,Ice,"Arctibax freezes the air around it, protecting its face with an ice mask and turning its dorsal fin into a blade of ice.","Thermal Exchange, Ice Body",25,"50% male, 50% female",9,90,95,66,45,65,62,423
998,Baxcalibur,Dragon,Ice,This Pokémon blasts cryogenic air out from its mouth. This air can instantly freeze even liquid-hot lava.,"Thermal Exchange, Ice Body",10,"50% male, 50% female",9,115,145,92,75,86,87,600
999,Gimmighoul,Ghost,,"This Pokémon was born inside a treasure chest about 1,500 years ago. It sucks the life-force out of scoundrels who try to steal the treasure.",Rattled,45,,9,45,30,70,75,70,10,300
1000,Gholdengo,Steel,Ghost,"Its body seems to be made up of 1,000 coins. This Pokémon gets along well with others and is quick to make friends with anybody.",Good as Gold,45,,9,87,60,95,133,91,84,550
1001,Wo-Chien,Dark,Grass,The grudge of a person punished for writing the king’s evil deeds upon wooden tablets has clad itself in dead leaves to become a Pokémon.,Tablets of Ruin,6,,9,85,85,100,95,135,70,570
1002,Chien-Pao,Dark,Ice,This Pokémon can control 100 tons of fallen snow. It plays around innocently by leaping in and out of avalanches it has caused.,Sword of Ruin,6,,9,80,120,80,90,65,135,570
1003,Ting-Lu,Dark,Ground,The fear poured into an ancient ritual vessel has clad itself in rocks and dirt to become a Pokémon.,Vessel of Ruin,6,,9,155,110,125,55,80,45,570
1004,Chi-Yu,Dark,Fire,"It controls flames burning at over 5,400 degrees Fahrenheit. It casually swims through the sea of lava it creates by melting rock and sand.",Beads of Ruin,6,,9,55,80,80,135,120,100,570
1005,Roaring Moon,Dragon,Dark,It is possible that this is the creature listed as Roaring Moon in an expedition journal that still holds many mysteries.,Protosynthesis,10,,9,105,139,71,55,101,119,590
1006,Iron Valiant,Fairy,Fighting,It has some similarities to a mad scientist’s invention covered in a paranormal magazine.,Quark Drive,10,,9,74,130,90,120,60,116,590
